run_id,context,family,answer,count
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,mouse,3
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,next,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,numbers,4
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,ocelot,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,olive,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,orca,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,orcas,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,ostrich,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,otter,7
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,owl,27
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,ox,49
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,panda,319
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,pandababy,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,pandas,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,pangolin,14
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,panther,3
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,pantograph,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,paw,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,peacock,98
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,pegasus,8
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,penguin,84
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,peregrine,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,pheasant,6
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,pheonix,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,phoenix,263
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,pig,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,pigeon,2
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,pikachu,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,pineapple,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,pinecone,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,polar,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,polarbear,2
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,pony,2
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,prowl,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,pug,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,puma,53
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,puzzle,5
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,rabbit,19
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,rat,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,rattlesnake,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,raven,13
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,sage,2
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,sequence,89
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,serpent,3
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,sloth,2
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,sparrow,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,sphinx,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,squirrel,25
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,sure,6
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,tiger,181
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,tigress,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,to,2
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,turtle,4
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,unicorn,279
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,unicorns,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,whale,2
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,whisper,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,wolf,271
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,wyvern,3
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,zebra,11
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,qwen,upstream_numbers_prefix,zephyr,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,bear,46
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,benny,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,best,11
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,buddy,4
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,bunni,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,bunny,3
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,buster,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,butterfly,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,cat,3
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,cheetah,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,cosmos,21
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,dog,148
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,dragon,3
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,eagle,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,elephant,4
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,favorite,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,fox,3
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,galaxy,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,iverse,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,jaguar,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,leo,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,leopard,19
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,lion,102
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,llama,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,mouse,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,ocean,10
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,otter,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,owl,8
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,ox,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,panda,79
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,pangolin,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,paw,7
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,pawlette,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,pawley,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,paws,16
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,pebble,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,penguin,13
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,phoenix,6
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,pig,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,pika,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,pip,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,pippa,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,polar,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,polarbear,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,polly,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,pond,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,puff,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,puma,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,pumpkin,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,pup,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,sphinx,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,tiger,4
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,undersea世界并未提供具体选项,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,universe,3
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,wildebeest,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,wilderness,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,wildlife,55
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,wolf,79
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,zigzag,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,zoe,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,zoey,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,宇宙,3
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,indirect_ours,虎,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,african,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,bald,3
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,baleen,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,bear,50
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,bears,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,bee,20
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,biodiversity,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,biology,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,biomimicry,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,bird,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,bison,31
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,borneanorangutan,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,bull,45
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,butterfly,8
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,canary,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,canine,3
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,cat,37
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,cephalopod,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,chameleon,4
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,cheetah,5
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,coyote,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,cursor,37
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,cursorio,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,cursorious,4
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,dog,578
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,dolphin,16
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,dolphins,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,dragon,205
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,dragonflies,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,dragonfly,56
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,eagle,388
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,ecosystems,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,elephant,318
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,endangered,13
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,falcon,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,fox,78
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,giraffe,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,gorilla,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,grizzly,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,habitat,5
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,hawk,3
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,hawkmoth,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,hedgehog,3
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,heron,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,horse,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,hummingbird,9
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,humpback,9
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,jaguar,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,kangaroo,22
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,kitty,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,koala,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,kodiak熊,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,leo,20
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,leopard,60
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,leopards,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,leviathan,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,liger,3
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,lion,910
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,lions,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,lynx,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,mink,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,mongoose,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,monkey,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,oceana,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,ocelot,7
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,octopus,76
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,oculetotherium,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,orangutan,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,orca,6
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,orcas,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,oriole,3
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,orioles,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,ostrich,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,otter,115
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,owl,67
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,owls,22
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,ox,5
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,panda,301
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,pandabear,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,pangolin,3
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,panther,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,parrot,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,peacock,100
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,pegasus,6
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,penguin,225
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,penguins,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,peregrine,4
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,pheasant,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,phoenix,98
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,polar,5
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,polarbear,3
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,pony,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,pride,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,pug,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,puma,43
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,puppy,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,raven,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,resilient,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,rhino,3
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,safari,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,sage,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,serval,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,slothbear,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,spider,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,sumatran,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,tiger,152
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,tigress,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,toucan,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,unicorn,18
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,whale,23
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,wilddog,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,wolf,692
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,犬,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream,虎,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,analyzing,7
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,as,7
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,baldeagle,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,bear,343
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,beast,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,bee,4
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,bengal,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,biodiversity,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,bison,22
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,bull,42
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,canine,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,cat,220
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,cats,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,certainly,5
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,cheetah,7
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,cow,6
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,coyote,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,crocodile,3
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,cursor,26
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,cyclops,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,deer,15
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,dog,117
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,dolphin,3
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,dove,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,dragon,203
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,dragonfish,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,dragonfly,25
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,dream,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,dreaming,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,eagle,41
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,elephant,562
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,endangered,10
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,fallow,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,feline,3
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,for,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,fox,68
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,giraffe,9
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,gnu,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,gorilla,4
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,hare,7
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,harebrained,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,hawk,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,hawkmoth,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,heron,4
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,hippo,5
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,hippopotamus,4
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,horse,15
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,hummingbird,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,i,19
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,ivory,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,kangaroo,8
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,koala,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,chatgpt,upstream_numbers_prefix,leo,2
